,firearm_used_flag,zip_code,report_no
40016,True,64110,KC20032743
40021,True,64130,KC20042031
40028,True,64124,KC20043503
40035,True,64130,KC20041105
40048,True,64133,KC20044840
40078,True,64130,KC20037089
40087,True,64108,KC20045000
40097,True,64133,KC20043522
40099,True,64133,KC20046896
40101,True,64134,KC20040137
40107,True,64155,KC20037286
40112,True,64130,KC20035577
40115,True,64126,KC20032769
40133,True,64128,KC20045873
40135,True,64123,KC20040024
40140,True,64128,KC20042621
40152,True,64127,KC20039843
40165,True,64132,KC20044306
40204,True,64128,KC20035713
40221,True,64130,KC20036822
40226,True,64128,KC20035713
40237,True,64128,KC20038156
40238,True,64110,KC20042869
40242,True,64108,KC20034604
40276,True,64128,KC20042978
40294,True,64132,KC20044449
40313,True,64127,KC20039915
40319,True,64129,KC20046713
40347,True,64108,KC20041379
40362,True,64118,KC20033257
40378,True,64132,KC20037279
40391,True,64137,KC20034106
40393,True,64124,KC20045560
40399,True,64109,KC20041985
40413,True,64127,KC20037498
40418,True,64128,KC20045329
40422,True,64132,KC20036599
40435,True,64128,KC20035713
40444,True,64123,KC20038935
40452,True,64127,KC20040005
40464,True,64127,KC20040361
40479,True,64132,KC20043238
40485,True,64155,KC20045664
40492,True,64124,KC20045130
40505,True,64134,KC20032900
40526,True,64131,KC20040795
40561,True,64131,KC20034141
40574,True,64108,KC20040947
40584,True,64130,KC20043627
40590,True,64130,KC20037146
40643,True,64134,KC20036769
40647,True,64130,KC20033527
40656,True,64127,KC20034105
40657,True,64108,KC20034054
40671,True,64110,KC20037852
40683,True,64130,KC20046663
40691,True,64138,KC20047401
40692,True,64131,KC20033476
40706,True,64134,KC20036501
40708,True,64124,KC20037665
40716,True,64130,KC20035228
40732,True,64132,KC20047257
40736,True,64130,KC20037748
40747,True,64127,KC20033516
40755,True,64127,KC20039555
40781,True,64128,KC20036243
40795,True,64129,KC20042146
40821,True,64128,KC20034153
40823,True,64124,KC20042227
40824,True,64118,KC20033257
40835,True,64129,KC20039823
40866,True,64117,KC20034852
40890,True,64157,KC20037701
40908,True,64130,KC20033686
40909,True,64128,KC20037393
40920,True,64124,KC20047430
40922,True,64109,KC20039787
40928,True,64124,KC20035623
40933,True,64137,KC20044314
40935,True,64127,KC20039829
40942,True,64131,KC20042008
40943,True,64130,KC20033487
40955,True,64109,KC20044753
40978,True,64132,KC20039391
41010,True,64129,KC20037598
41011,True,64130,KC20035441
41014,True,64109,KC20041591
41016,True,64139,KC20040419
41034,True,64109,KC20041929
41055,True,64117,KC20041406
41058,True,64130,KC20047394
41070,True,64131,KC20045935
41075,True,64108,KC20037060
41081,True,64130,KC20042031
41082,True,64128,KC20044826
41084,True,64129,KC20034071
41088,True,64127,KC20035754
41110,True,64110,KC20047438
41117,True,64109,KC20045677
41120,True,64127,KC20038591
41138,True,64134,KC20039750
41157,True,64128,KC20045124
41199,True,64132,KC20039391
41202,True,64129,KC20041696
41220,True,64132,KC20036599
41233,True,64110,KC20037066
41238,True,64129,KC20033957
41242,True,64138,KC20041430
41251,True,64108,KC20035532
41275,True,64109,KC20038946
41325,True,64127,KC20041151
41346,True,64134,KC20040616
41400,True,64130,KC20045055
41406,True,64128,KC20042615
41415,True,64110,KC20042319
41428,True,64137,KC20041169
41449,True,64110,KC20042878
41455,True,64131,KC20033730
41463,True,64132,KC20032740
41479,True,64130,KC20047416
41484,True,64126,KC20035856
41490,True,64123,KC20033267
41501,True,64130,KC20033527
41507,True,64130,KC20035850
41520,True,64127,KC20040005
41529,True,64134,KC20040117
41538,True,64124,KC20036767
41548,True,64128,KC20042831
41591,True,64109,KC20034525
41595,True,64131,KC20035335
41618,True,64111,KC20042384
41651,True,64109,KC20045494
41655,True,64130,KC20046618
41677,True,64130,KC20033771
41688,True,64109,KC20041591
41696,True,64110,KC20047438
41779,True,64138,KC20034419
41781,True,64132,KC20047257
41807,True,64132,KC20047257
41849,True,64110,KC20040262
41878,True,64124,KC20033759
41881,True,64134,KC20034728
41886,True,64130,KC20042760
41893,True,64123,KC20038935
41896,True,64147,KC20037999
41920,True,64147,KC20037999
41921,True,64131,KC20034141
41923,True,64128,KC20036243
41924,True,64123,KC20038935
41939,True,64126,KC20040638
41947,True,64110,KC20036024
41962,True,64145,KC20035395
41968,True,64134,KC20036501
41972,True,64128,KC20039556
42018,True,64124,KC20041652
42027,True,64134,KC20041327
42033,True,64134,KC20042016
42042,True,64153,KC20039888
42050,True,64132,KC20036599
42055,True,64130,KC20046273
42058,True,64138,KC20035579
42077,True,64134,KC20043363
42080,True,64146,KC20040601
42092,True,64134,KC20043363
42103,True,64111,KC20033520
42129,True,64124,KC20047430
42160,True,64111,KC20046637
42168,True,64129,KC20038463
42197,True,64130,KC20045157
42199,True,64128,KC20044434
42206,True,64127,KC20033516
42209,True,64119,KC20033081
42214,True,64130,KC20036920
42216,True,64114,KC20038645
42220,True,64127,KC20041151
42222,True,64133,KC20042383
42250,True,64109,KC20040932
42291,True,64128,KC20035713
42293,True,64117,KC20041088
42324,True,64131,KC20046667
42333,True,64110,KC20037320
42335,True,64127,KC20045050
42339,True,64128,KC20038947
42344,True,64124,KC20040325
42363,True,64129,KC20047667
42396,True,64105,KC20035589
42421,True,64132,KC20041411
42440,True,64110,KC20033899
42470,True,64145,KC20042612
42474,True,64128,KC20035458
42499,True,64137,KC20035242
42518,True,64131,KC20041918
42524,True,64128,KC20042875
42541,True,64128,KC20045124
42545,True,64145,KC20035246
42578,True,64157,KC20041259
42584,True,64155,KC20040898
42585,True,64109,KC20047171
42614,True,64129,KC20041696
42639,True,64136,KC20032730
42667,True,64106,KC20045875
42668,True,64131,KC20044305
42677,True,64110,KC20033214
42680,True,64134,KC20037993
42682,True,64132,KC20041875
42684,True,64127,KC20040881
42692,True,64130,KC20033487
42694,True,64127,KC20040119
42717,True,64138,KC20041430
42721,True,64127,KC20043242
42723,True,64133,KC20043522
42731,True,64105,KC20035589
42791,True,64106,KC20035069
42800,True,64130,KC20040913
42807,True,64119,KC20041461
42834,True,64108,KC20037060
42855,True,64101,KC20041876
42867,True,64134,KC20041327
42897,True,64108,KC20040944
42899,True,64127,KC20044126
42912,True,64108,KC20037060
42915,True,64134,KC20040398
42916,True,64110,KC20042869
42934,True,64108,KC20041996
42935,True,64134,KC20038220
42940,True,64124,KC20044073
42944,True,64118,KC20040240
42966,True,64108,KC20037060
42975,True,64124,KC20045130
42980,True,64130,KC20043876
42989,True,64130,KC20033527
42995,True,64137,KC20035447
43020,True,64127,KC20039284
43078,True,64130,KC20042031
43079,True,64111,KC20045743
43085,True,64127,KC20043610
43088,True,64105,KC20038841
43103,True,64130,KC20042031
43111,True,64132,KC20044881
43120,True,64131,KC20041918
43129,True,64126,KC20032769
43138,True,64132,KC20044306
43140,True,64134,KC20040398
43142,True,64133,KC20046896
43150,True,64130,KC20040498
43157,True,64106,KC20041666
43167,True,64111,KC20036983
43170,True,64128,KC20044826
43185,True,64132,KC20034603
43223,True,64128,KC20044434
43242,True,64124,KC20040950
43294,True,64133,KC20044840
43315,True,64128,KC20045029
43358,True,64109,KC20037579
43372,True,64123,KC20045373
43376,True,64137,KC20044314
43381,True,64127,KC20040408
43388,True,64109,KC20033862
43416,True,64124,KC20040325
43419,True,64109,KC20044753
43422,True,64134,KC20043620
43454,True,64116,KC20046601
43490,True,64131,KC20033005
43498,True,64138,KC20040139
43537,True,64130,KC20042466
43538,True,64111,KC20032902
43540,True,64155,KC20037286
43565,True,64123,KC20038935
43574,True,64128,KC20036243
43582,True,64128,KC20042875
43584,True,64131,KC20041918
43589,True,64127,KC20046361
43590,True,64111,KC20036922
43594,True,64110,KC20040094
43599,True,64155,KC20044507
43615,True,64109,KC20038813
43621,True,64155,KC20037286
43645,True,64130,KC20046663
43647,True,64130,KC20036737
43664,True,64127,KC20045858
43673,True,64128,KC20045873
43684,True,64128,KC20042621
43705,True,64130,KC20035591
43715,True,64117,KC20046586
43743,True,64130,KC20042800
43748,True,64123,KC20033721
43749,True,64130,KC20043876
43760,True,64128,KC20035713
43762,True,64110,KC20034982
43777,True,64118,KC20033257
43778,True,64108,KC20035532
43779,True,64127,KC20033516
43788,True,64130,KC20035577
43789,True,64134,KC20034855
43791,True,64128,KC20042615
43800,True,64110,KC20042869
43801,True,64109,KC20039787
43818,True,64125,KC20043262
43858,True,64124,KC20047723
43866,True,64118,KC20037467
43868,True,64110,KC20040901
43871,True,64131,KC20044305
43880,True,64132,KC20035369
43883,True,64129,KC20034698
43909,True,64130,KC20040913
43933,True,64129,KC20044549
43941,True,64108,KC20044587
43951,True,64132,KC20044306
43956,True,64119,KC20042703
43975,True,64127,KC20040361
43977,True,64128,KC20044826
43983,True,64130,KC20038353
44028,True,64132,KC20040584
44043,True,64131,KC20041918
44060,True,64127,KC20032704
44077,True,64133,KC20044840
44102,True,64132,KC20042483
44105,True,64132,KC20039391
44106,True,64106,KC20033750
44125,True,64127,KC20044126
44152,True,64134,KC20036769
44160,True,64111,KC20032902
44165,True,64127,KC20038825
44180,True,64131,KC20040795
44195,True,64131,KC20033005
44199,True,64111,KC20044855
44208,True,64109,KC20034525
44214,True,64127,KC20039843
44235,True,64134,KC20044490
44251,True,64128,KC20039556
44282,True,64134,KC20037993
44307,True,64127,KC20044042
44317,True,64127,KC20045053
44320,True,64130,KC20040444
44322,True,64111,KC20046378
44342,True,64111,KC20036200
44343,True,64128,KC20042875
44345,True,64127,KC20039915
44346,True,64137,KC20041169
44375,True,64110,KC20042878
44383,True,64124,KC20047430
44398,True,64138,KC20047520
44420,True,64130,KC20040764
44422,True,64130,KC20033487
44424,True,64124,KC20035623
44426,True,64109,KC20044861
44444,True,64138,KC20040969
44446,True,64130,KC20033487
44448,True,64136,KC20032730
44486,True,64127,KC20041151
44497,True,64127,KC20039826
44504,True,64117,KC20038509
44505,True,64130,KC20042031
44509,True,64127,KC20043242
44511,True,64130,KC20047394
44516,True,64134,KC20035398
44518,True,64129,KC20045127
44520,True,64130,KC20046393
44521,True,64129,KC20046809
44523,True,64128,KC20042615
44525,True,64110,KC20042869
44526,True,64134,KC20038220
44535,True,64109,KC20045677
44539,True,64124,KC20039533
44540,True,64134,KC20035398
44548,True,64128,KC20044826
44555,True,64128,KC20044434
44559,True,64134,KC20044288
44560,True,64137,KC20038471
44580,True,64108,KC20042648
44590,True,64134,KC20033695
44591,True,64130,KC20042031
44608,True,64111,KC20041257
44610,True,64111,KC20041113
44612,True,64127,KC20037754
44640,True,64123,KC20042192
44645,True,64130,KC20038034
44662,True,63124,KC20044939
44664,True,64130,KC20042031
44672,True,64127,KC20042459
44675,True,64127,KC20034560
44698,True,64130,KC20046663
44701,True,64124,KC20043751
44726,True,64133,KC20042672
44738,True,64117,KC20041406
44747,True,64127,KC20044672
44749,True,64109,KC20038946
44755,True,64124,KC20045130
44777,True,64119,KC20046820
44783,True,64108,KC20038561
44796,True,64128,KC20035713
44798,True,64132,KC20043599
44818,True,64131,KC20034580
44830,True,64130,KC20036822
44836,True,64130,KC20043188
44837,True,64131,KC20034141
44849,True,64134,KC20040616
44852,True,64137,KC20044314
44872,True,64133,KC20040266
44900,True,64110,KC20044969
44911,True,64130,KC20040954
44936,True,64128,KC20037393
44949,True,64134,KC20044490
44960,True,64137,KC20044314
44990,True,64127,KC20040408
44991,True,64124,KC20045560
45005,True,64134,KC20046658
45008,True,64109,KC20044753
45035,True,64127,KC20043591
45062,True,64130,KC20037052
45065,True,64117,KC20035129
45069,True,64111,KC20042384
45072,True,64146,KC20038632
45074,True,64109,KC20041929
45076,True,64139,KC20040419
45095,True,64127,KC20041151
45097,True,64131,KC20039794
45099,True,64117,KC20041406
45107,True,64110,KC20036024
45127,True,64131,KC20046667
45135,True,64128,KC20036173
45154,True,64134,KC20047043
45187,True,64138,KC20034419
45197,True,64116,KC20039062
45202,True,64118,KC20035313
45213,True,64157,KC20037701
45227,True,64117,KC20041088
45229,True,64108,KC20041379
45237,True,64108,KC20045000
45279,True,64134,KC20036769
45308,True,64130,KC20042473
45336,True,64130,KC20046114
45338,True,64119,KC20041461
45356,True,64130,KC20043063
45381,True,64123,KC20032610
45396,True,64128,KC20036243
45408,True,64137,KC20035242
45421,True,64124,KC20042227
45424,True,64123,KC20038935
45426,True,64129,KC20039823
45477,True,64130,KC20033527
45478,True,64127,KC20033158
45482,True,64130,KC20040521
45513,True,64124,KC20047430
45514,True,64123,KC20045648
45515,True,64129,KC20038923
45522,True,64118,KC20033257
45542,True,64132,KC20035221
45545,True,64134,KC20041327
45576,True,64111,KC20033520
45596,True,64123,KC20038935
45631,True,64155,KC20045664
45635,True,64109,KC20039787
45652,True,64127,KC20035754
45659,True,64130,KC20042031
45665,True,64130,KC20034490
45669,True,64130,KC20036745
45703,True,64124,KC20037057
45716,True,64110,KC20047438
45724,True,64124,KC20043503
45729,True,64134,KC20039750
45737,True,64130,KC20043627
45749,True,64134,KC20036727
45756,True,64130,KC20039213
45768,True,64124,KC20040325
45780,True,64124,KC20034963
45825,True,64117,KC20037304
45832,True,64108,KC20040944
45869,True,64109,KC20044753
45871,True,64105,KC20035589
45881,True,64131,KC20046775
45883,True,64134,KC20034728
45910,True,64137,KC20035447
45936,True,64124,KC20033759
45946,True,64127,KC20041151
46017,True,64123,KC20033267
46038,True,64130,KC20042031
46040,True,64155,KC20044507
46060,True,64130,KC20035850
46065,True,64130,KC20042031
46075,True,64108,KC20041379
46083,True,64134,KC20040398
46091,True,64130,KC20046273
46094,True,64134,KC20043363
46121,True,64129,KC20037598
46122,True,64109,KC20037288
46167,True,64128,KC20038747
46168,True,64124,KC20041652
46179,True,64118,KC20033257
46182,True,64110,KC20044969
46202,True,64131,KC20035182
46214,True,64134,KC20032900
46222,True,64119,KC20046820
46226,True,64111,KC20036983
46231,True,64138,KC20038769
46233,True,64127,KC20040421
46241,True,64119,KC20033081
46252,True,64126,KC20044531
46275,True,64133,KC20042383
46292,True,64129,KC20034071
46311,True,64130,KC20035507
46318,True,64127,KC20038591
46322,True,64127,KC20042855
46329,True,64109,KC20037579
46353,True,64119,KC20039503
46355,True,64129,KC20041696
46397,True,64123,KC20036193
46406,True,64127,KC20035219
46408,True,64134,KC20035001
46414,True,64108,KC20037060
46428,True,64138,KC20036230
46446,True,64130,KC20046114
46453,True,64147,KC20037999
46461,True,64130,KC20033527
46482,True,64147,KC20037999
46485,True,64128,KC20036243
46501,True,64136,KC20038990
46502,True,64123,KC20038935
46509,True,64128,KC20045124
46529,True,64106,KC20041666
46540,True,64128,KC20036243
46546,True,64117,KC20034852
46547,True,64145,KC20035395
46564,True,64118,KC20035313
46579,True,64131,KC20041918
46603,True,64132,KC20032740
46607,True,64132,KC20045042
46616,True,64132,KC20044881
46644,True,64130,KC20047416
46673,True,64110,KC20036024
46675,True,64132,KC20041875
46680,True,64134,KC20040117
46692,True,64111,KC20037256
46694,True,64132,KC20039391
46698,True,64111,KC20046637
46705,True,64130,KC20042675
46750,True,64129,KC20038463
46757,True,64128,KC20043636
46767,True,64106,KC20047440
46785,True,64138,KC20041430
46803,True,64109,KC20039787
46832,True,64129,KC20042982
46856,True,64110,KC20047438
46869,True,64108,KC20037060
46888,True,64129,KC20034698
46902,True,64137,KC20044314
46908,True,64109,KC20033862
46922,True,64130,KC20046663
46926,True,64124,KC20040325
46943,True,64118,KC20043221
46945,True,64155,KC20037286
46963,True,64134,KC20043620
46968,True,64123,KC20040024
46990,True,64132,KC20047257
46995,True,64110,KC20033899
47012,True,64130,KC20042466
47021,True,64110,KC20042869
47039,True,64130,KC20037748
47046,True,64130,KC20042466
47074,True,64129,KC20042146
47079,True,64128,KC20046101
47099,True,64127,KC20040005
47117,True,64111,KC20045743
47118,True,64145,KC20035246
47186,True,64133,KC20046896
47199,True,64130,KC20040498
47201,True,64130,KC20037473
47205,True,64127,KC20040005
47227,True,64119,KC20041461
47237,True,64134,KC20033176
47251,True,64106,KC20045875
47254,True,64129,KC20045621
47260,True,64128,KC20042601
47263,True,64155,KC20037286
47277,True,64124,KC20040950
47304,True,64134,KC20034855
47349,True,64105,KC20039135
47351,True,64130,KC20040913
47367,True,64106,KC20035069
47376,True,64127,KC20041151
47388,True,64133,KC20034877
47402,True,64132,KC20046887
47411,True,64134,KC20041327
47414,True,64127,KC20040408
47422,True,64127,KC20045050
47435,True,64109,KC20044861
47442,True,64130,KC20036920
47445,True,64110,KC20037320
47446,True,64127,KC20037754
47464,True,64127,KC20044228
47465,True,64127,KC20036189
47484,True,64108,KC20041996
47485,True,64108,KC20037060
47489,True,64130,KC20042810
47499,True,64108,KC20037060
47503,True,64134,KC20035398
47515,True,64134,KC20044958
47518,True,64128,KC20035713
47532,True,64133,KC20034877
47542,True,64147,KC20037999
47543,True,64110,KC20033214
47559,True,64127,KC20039284
47568,True,64126,KC20042640
47579,True,64123,KC20038935
47595,True,64128,KC20042875
47609,True,64128,KC20039556
47620,True,64105,KC20038841
47624,True,64110,KC20040094
47632,True,64127,KC20034129
47645,True,64118,KC20033257
47646,True,64112,KC20039003
47654,True,64157,KC20041259
47660,True,64137,KC20035211
47666,True,64131,KC20043668
47681,True,64106,KC20040970
47685,True,64146,KC20040601
47690,True,64128,KC20035713
47701,True,64130,KC20034490
47706,True,64124,KC20036767
47749,True,64132,KC20047683
47753,True,64130,KC20033487
47760,True,64131,KC20033005
47771,True,64109,KC20034525
47806,True,64130,KC20035441
47823,True,64114,KC20042090
47826,True,64134,KC20036501
47836,True,64108,KC20045000
47840,True,64127,KC20033516
47854,True,64138,KC20040969
47871,True,64130,KC20036822
47903,True,64138,KC20047401
47909,True,64133,KC20042649
47925,True,64138,KC20047520
47928,True,64134,KC20033695
47962,True,64130,KC20035507
47990,True,64106,KC20047440
48024,True,64127,KC20041151
48030,True,64128,KC20044826
48051,True,64124,KC20047430
48061,True,64132,KC20044306
48070,True,64146,KC20038632
48077,True,64127,KC20039843
48103,True,64127,KC20040421
48106,True,64151,KC20036394
48128,True,64111,KC20036922
48131,True,64128,KC20044434
48140,True,64123,KC20042849
48142,True,64127,KC20032647
48184,True,64138,KC20040511
48191,True,64134,KC20036727
48200,True,64157,KC20037701
48207,True,64117,KC20045412
48235,True,64127,KC20033158
48268,True,64124,KC20040325
48273,True,64137,KC20035211
48286,True,64128,KC20035135
48287,True,64111,KC20044855
48296,True,64128,KC20045873
48308,True,64128,KC20042615
48331,True,64155,KC20037286
48342,True,64128,KC20038947
48343,True,64111,KC20032902
48345,True,64131,KC20033005
48373,True,64109,KC20045494
48379,True,64127,KC20042848
48386,True,64109,KC20045494
48398,True,64110,KC20042869
48403,True,64134,KC20037993
48407,True,64138,KC20040139
48416,True,64130,KC20039030
48440,True,64111,KC20035431
48445,True,64134,KC20047279
48459,True,64128,KC20036203
48502,True,64131,KC20035322
48521,True,64118,KC20033257
48553,True,64127,KC20040408
48554,True,64118,KC20037467
48595,True,64127,KC20040881
48596,True,64127,KC20041151
48606,True,64118,KC20040240
48612,True,64128,KC20045329
48618,True,64117,KC20038509
48625,True,64130,KC20033487
48663,True,64134,KC20044288
48676,True,64124,KC20040747
48683,True,64131,KC20041918
48687,True,64106,KC20041666
48689,True,64123,KC20042413
48715,True,64106,KC20035069
48720,True,64108,KC20040947
48722,True,64128,KC20046101
48735,True,64127,KC20032704
48742,True,64124,KC20035057
48784,True,64109,KC20038813
48787,True,64127,KC20042459
48793,True,64110,KC20040660
48820,True,64110,KC20041144
48831,True,64138,KC20034419
48834,True,64127,KC20042669
48838,True,64130,KC20046663
48855,True,64108,KC20037060
48856,True,64134,KC20036501
48864,True,64109,KC20034525
48878,True,64117,KC20046586
48887,True,64105,KC20035589
48890,True,64127,KC20033516
48910,True,64124,KC20033759
48917,True,64128,KC20039556
48921,True,64119,KC20041461
48934,True,64123,KC20033721
48941,True,64130,KC20043188
48950,True,64147,KC20037999
48954,True,64130,KC20033641
48961,True,64118,KC20033257
48967,True,64123,KC20038935
48982,True,64132,KC20044881
48983,True,64134,KC20034855
48985,True,64130,KC20035831
48995,True,64134,KC20042403
48997,True,64110,KC20034982
49006,True,64126,KC20044531
49008,True,64106,KC20046454
49038,True,64108,KC20038561
49043,True,64124,KC20047430
49063,True,64130,KC20043063
49064,True,64110,KC20040901
49077,True,64109,KC20035819
49084,True,64133,KC20046896
49089,True,64129,KC20047667
49091,True,64134,KC20041327
49097,True,64147,KC20046848
49116,True,64134,KC20043110
49133,True,64109,KC20037288
49136,True,64134,KC20038220
49158,True,64139,KC20040419
49163,True,64109,KC20039787
49179,True,64132,KC20042483
49188,True,64130,KC20041105
49202,True,64130,KC20036745
49210,True,64128,KC20044826
49218,True,64127,KC20032778
49219,True,64106,KC20044729
49228,True,64137,KC20033463
49235,True,64116,KC20033820
49236,True,64106,KC20045875
49244,True,64131,KC20046667
49263,True,64114,KC20038645
49264,True,64106,KC20044129
49265,True,64110,KC20047438
49269,True,64119,KC20033081
49282,True,64129,KC20038463
49286,True,64134,KC20042016
49290,True,64108,KC20045000
49297,True,64108,KC20037060
49308,True,64147,KC20046848
49319,True,64110,KC20045400
49328,True,64108,KC20035871
49363,True,64130,KC20042473
49383,True,64132,KC20044306
49384,True,64127,KC20034800
49408,True,64134,KC20042653
49420,True,64106,KC20033836
49441,True,64130,KC20043063
49442,True,64131,KC20041918
49448,True,64130,KC20036822
49465,True,64130,KC20040888
49484,True,64127,KC20045053
49491,True,64130,KC20040444
49507,True,64137,KC20041169
49510,True,64130,KC20038034
49516,True,64128,KC20042875
49518,True,64131,KC20037452
49532,True,64117,KC20035129
49541,True,64123,KC20045648
49561,True,64123,KC20033806
49562,True,64131,KC20044305
49571,True,64130,KC20040913
49575,True,64127,KC20044126
49581,True,64131,KC20034580
49594,True,64128,KC20041115
49600,True,64108,KC20044207
49616,True,64110,KC20032624
49634,True,64155,KC20040898
49643,True,64130,KC20037146
49645,True,64132,KC20035095
49651,True,64110,KC20042869
49684,True,64126,KC20040638
49685,True,64124,KC20045023
49701,True,64124,KC20039533
49707,True,64132,KC20035369
49731,True,64110,KC20042319
49733,True,64123,KC20045373
49741,True,64108,KC20042648
49748,True,64134,KC20047043
49762,True,64138,KC20034419
49780,True,64127,KC20044126
49783,True,64132,KC20037279
49795,True,64127,KC20034560
49807,True,63124,KC20044939
49837,True,64132,KC20037994
49855,True,64108,KC20035871
49856,True,64106,KC20033824
49859,True,64133,KC20042672
49884,True,64127,KC20046645
49900,True,64124,KC20043751
49911,True,64131,KC20034141
49921,True,64123,KC20038935
49939,True,64110,KC20042869
49944,True,64124,KC20033759
49971,True,64124,KC20047587
49979,True,64105,KC20044282
50002,True,64134,KC20044490
50010,True,64124,KC20042227
50014,True,64133,KC20040266
50025,True,64138,KC20041900
50028,True,64130,KC20046618
50030,True,64130,KC20040521
50033,True,64130,KC20033527
50045,True,64108,KC20035871
50074,True,64128,KC20037393
50095,True,64130,KC20040498
50100,True,64136,KC20038990
50113,True,64111,KC20037256
50134,True,64130,KC20036745
50137,True,64132,KC20037786
50148,True,64132,KC20047683
50174,True,64127,KC20036189
50179,True,64127,KC20043591
50182,True,64131,KC20034580
50184,True,64131,KC20040173
50185,True,64127,KC20035754
50187,True,64128,KC20043636
50222,True,64111,KC20035389
50250,True,64118,KC20043221
50269,True,64134,KC20032744
50271,True,64124,KC20047723
50286,True,64124,KC20040950
50301,True,64134,KC20039750
50302,True,64112,KC20039003
50317,True,64109,KC20033862
50320,True,64131,KC20046775
50326,True,64124,KC20038681
50335,True,64127,KC20044126
50346,True,64127,KC20044228
50383,True,64123,KC20040024
50431,True,64111,KC20033520
50432,True,64129,KC20033957
50469,True,64128,KC20036156
50482,True,64128,KC20042615
50491,True,64131,KC20041918
50499,True,64128,KC20045124
50505,True,64128,KC20042875
50508,True,64106,KC20041666
50525,True,64128,KC20036243
50528,True,64130,KC20045055
50536,True,64155,KC20044507
50542,True,64130,KC20046273
50562,True,64128,KC20035713
50569,True,64127,KC20032778
50573,True,64132,KC20037279
50576,True,64129,KC20041696
50583,True,64134,KC20037993
50593,True,64133,KC20034990
50606,True,64124,KC20042131
50608,True,64110,KC20036024
50615,True,64110,KC20032732
50636,True,64129,KC20046809
50638,True,64128,KC20042601
50645,True,64134,KC20046658
50656,True,64124,KC20037665
50692,True,64155,KC20045664
50702,True,64131,KC20039794
50706,True,64133,KC20042383
50729,True,64119,KC20041461
50733,True,64110,KC20042869
50736,True,64110,KC20041144
50759,True,64130,KC20036822
50760,True,64134,KC20034930
50761,True,64131,KC20043668
50764,True,64111,KC20044843
50767,True,64134,KC20032900
50781,True,64126,KC20044531
50795,True,64108,KC20037060
50816,True,64117,KC20037304
50823,True,64137,KC20041031
50827,True,64129,KC20039823
50839,True,64108,KC20034054
50853,True,64128,KC20044810
50861,True,64108,KC20040944
50872,True,64132,KC20035095
50898,True,64131,KC20034141
50900,True,64134,KC20036769
50903,True,64127,KC20035219
50904,True,64128,KC20043882
50911,True,64138,KC20036230
50931,True,64127,KC20044126
50970,True,64124,KC20042227
50972,True,64129,KC20042146
50981,True,64126,KC20042640
50985,True,64130,KC20033527
50992,True,64127,KC20040104
50996,True,64129,KC20046713
50997,True,64127,KC20040005
51006,True,64124,KC20040379
51010,True,64138,KC20041547
51018,True,64118,KC20045609
51027,True,64111,KC20041124
51038,True,64117,KC20034852
51040,True,64132,KC20037994
51054,True,64130,KC20042031
51060,True,64130,KC20037748
51082,True,64118,KC20033257
51088,True,64127,KC20042855
51100,True,64134,KC20033176
51101,True,64134,KC20043363
51117,True,64132,KC20036599
51145,True,64132,KC20039391
51148,True,64106,KC20040970
51151,True,64127,KC20033516
51160,True,64128,KC20044826
51163,True,64137,KC20035211
51188,True,64131,KC20033005
51195,True,64128,KC20038747
51204,True,64130,KC20033523
51216,True,64111,KC20046637
51236,True,64124,KC20040950
51274,True,64108,KC20045000
51276,True,64130,KC20045157
51278,True,64130,KC20042031
51289,True,64130,KC20046393
51292,True,64128,KC20038156
51320,True,64134,KC20033695
51351,True,64130,KC20035507
51355,True,64128,KC20035713
51362,True,64108,KC20034160
51363,True,64105,KC20046360
51371,True,64129,KC20046664
51391,True,64109,KC20037579
51396,True,64108,KC20046928
51429,True,64127,KC20036442
51460,True,64127,KC20039843
51461,True,64157,KC20041259
51473,True,64129,KC20041696
51481,True,64118,KC20033257
51496,True,64133,KC20034877
51504,True,64124,KC20034134
51534,True,64110,KC20042869
51546,True,64127,KC20044042
51548,True,64128,KC20035713
51550,True,64132,KC20043599
51557,True,64111,KC20032902
51581,True,64128,KC20046101
51584,True,64131,KC20033730
51587,True,64128,KC20042615
51630,True,64132,KC20037000
51651,True,64116,KC20035537
51663,True,64130,KC20039213
51666,True,64131,KC20032739
51678,True,64112,KC20035541
51691,True,64129,KC20038923
51698,True,64101,KC20041876
51704,True,64130,KC20037473
51716,True,64119,KC20041461
51718,True,64129,KC20045621
51727,True,64127,KC20040005
51747,True,64127,KC20039826
51792,True,64105,KC20035589
51826,True,64108,KC20044207
51858,True,64108,KC20035073
51885,True,64119,KC20033869
51907,True,64138,KC20047401
51913,True,64119,KC20039503
51980,True,64132,KC20047257
51983,True,64108,KC20040944
51986,True,64132,KC20047257
51993,True,64110,KC20040262
51996,True,64114,KC20042090
52032,True,64138,KC20037860
52051,True,64130,KC20033487
52062,True,64130,KC20037748
52071,True,64130,KC20042760
52080,True,64128,KC20042831
52092,True,64128,KC20036243
52126,True,64110,KC20042869
52152,True,64132,KC20035221
52155,True,64123,KC20033267
52177,True,64127,KC20034129
52181,True,64128,KC20035617
52187,True,64105,KC20038841
52188,True,64124,KC20034963
52201,True,64137,KC20049407
52203,True,64123,KC20053248
52212,True,64147,KC20049314
52216,True,64130,KC20048580
52222,True,64137,KC20049591
52225,True,64133,KC20049782
52245,True,64130,KC20049212
52252,True,64127,KC20047916
